campagna,order_id,order_ref,modalita,t_invio,tx_approve,gas_approve,prezzo_approve_wei,l1_fee_approve_wei,tx_pay,gas_pay,prezzo_pay_wei,l1_fee_pay_wei,esito
2026-09-02-v2-t3,,,allowance,,0x372e446ee91cb07d80db4ab75987a5aa35f1fabecc99f83609bb72673e69a571,34299,6000000,5399652049,,,,,approve-lotto
2026-09-02-v2-t3,1277,0x0e07a265307a76c32dcf07d2fc5e49c9b47d9397ad9ccfb2aff10bd84a78dbf2,allowance,1788350529.205,,,,,0xca1419be0b1c4670567dbcd4f0a2c59d51171cfaad08fae547fa1061cc71a1da,65388,6000000,5399652049,ok
2026-09-02-v2-t3,1278,0x3684005edc0c816b3de87b25ef7208bb7ef13b0bd5b8ad20a53407ec0074f00e,allowance,1788350532.418,,,,,0x3785bac95079fcbc08403ad89e555c351b31d245cfaf9d39e02b9505d2e21104,65364,6000000,5399652049,ok
2026-09-02-v2-t3,1275,0x6465e215378debf7a302996c2e64a7e2dfb38756bab2c36eaacbbeb5541a23ae,allowance,1788350534.885,,,,,0x03a9601122367bdcc01318f5a790e01577f447a276c46bc4e243cd1fa55f41a8,65376,6000000,5710023009,ok
2026-09-02-v2-t3,1279,0xabc4ae675975d18f9352eccc032d1ae9414865812d760d7f6df0928fb4d382a8,allowance,1788350537.339,,,,,0xa1b96b3d9c391c141d55e6a0b1bd637bd1cb989d09972182e27d63c45c75c5c4,65388,6000000,5710023009,ok
2026-09-02-v2-t3,1276,0xd9108f715f2150b8fa2a1d8fa9edffbf8d917ea367e770ec576365eb76d6e9be,allowance,1788350538.939,,,,,0x412b28764fa84d1085a92356936ddaf4d72fb62add46cdfa1e4f5af49dfd50f1,65388,6000000,5710023009,ok
2026-09-02-v2-t3,1280,0x9b1ec55cc9c57aa1038b549b3bae332d80e16a08302eda15f849c402cd7761ab,allowance,1788350540.521,,,,,0x01fdcf0163a645bce4f3e83b7ee976d9dbe2ad35ec954a0e1750c3a1bfec7e84,65388,6000000,5710023009,ok
2026-09-02-v2-t3,1282,0xc9fc8101ad74baaf679040c9fde6fbc98b4264dfc8ba345c29233840cdd498bd,allowance,1788350544.338,,,,,0x83cb2647fa002d245b7c5d6adac6f31641c682ffae047b024e0c2257bb3cca0a,65388,6000000,5710023009,ok
2026-09-02-v2-t3,1281,0x03268fb418cbd5ca9eea471f9ad0655c8e4df6f9409b5d8ba8dcd92a742da574,allowance,1788350547.236,,,,,0x3835e491e112d70ca08c14785adf9ff7ffa8f49ddcf1aa9324645849b79111c2,60588,6000000,5922079262,ok
2026-09-02-v2-t3,,,allowance,,0x7cdc9595d221700582f5af91ca1bfe77f25d93c70bded11d390e6a84f3410d62,34299,6000000,5587453179,,,,,approve-lotto
2026-09-02-v2-t3,1287,0x31964bedb125fb23430ba0870bf407060fa2f7ee0bf84fe1e0bdc29e436254b9,allowance,1788350666.136,,,,,0x8ea32e3d0a515766d21903cac4f5cd4807a9b5518f2588015ac1df027ae02a9a,65388,6000000,10333570008,ok
2026-09-02-v2-t3,1286,0x130b463c666af7b555d1558c33584c7c9af1b55bebbdd3629608f73c3cf9a781,allowance,1788350667.119,,,,,0x3b03c35ddf2d9e3706bb353dd8ce6b329f47d1de6b270c4cca924e1828f24ddc,65388,6000000,5518583526,ok
2026-09-02-v2-t3,1289,0x22a956e935e7bda6cfb5f38845d603c85679445c3b0606332618695677290943,allowance,1788350668.499,,,,,0x4c2d2ffd37b6dc685bfc2774fec645fb4c5ac060b61c6a86a69b8411d95dbeea,65388,6000000,5518583526,ok
2026-09-02-v2-t3,1288,0x779937b6bd27c256a1a3ec4be8197683814eb223dbbaed2d1ec18f7cc8e8b9d5,allowance,1788350669.513,,,,,0x5c2c1bc79d227387f4e32930b80e28b39e9535c14d9730b6b8f82a4be6142aea,65388,6000000,5518583526,ok
2026-09-02-v2-t3,1284,0x698a0b5fdf725342d55af2041637f601e0b8b2cc615198db1cf6d1c5086d0734,allowance,1788350670.5,,,,,0x77d2f6752af30fe2914e72353dd758a7159a70309c79fb23974a39269de35262,65388,6000000,5518583526,ok
2026-09-02-v2-t3,1290,0x1199bac3914108d04383e06f8bac6d4b80e97baa76c07278605a821ef5e16463,allowance,1788350671.461,,,,,0x9f01c3227d22389c3e1e74b14f5e15e09a0f607d7adf48db63ca44cc4531f019,65388,6000000,5518583526,ok
2026-09-02-v2-t3,1283,0xc6d2757c78df045d31e0a094aaa7b5cc49e6cc57310c1f9d44c1f306106ac0e3,allowance,1788350672.46,,,,,0xf1ae813d54ccd1a3b3a16af6d60f853afeca67a1c5e98f7f4cb4b0a443f618a5,65376,6000000,17638435963,ok
2026-09-02-v2-t3,1285,0x54bb086cce9917bf4390f41465a91d92271a170f0119d20e51942eae03826765,allowance,1788350673.778,,,,,0xf5b12c8d478ad00ab0e6b7cdd42c8d950c375caee29b892b4ce52a0df550ce6b,60588,6000000,5518583526,ok
2026-09-02-v2-t3,,,allowance,,0xc214b3b903156c3c459eebb0ead684433e0f6d73f251f2c9bf46911f3c1522ae,34299,6000000,5991689964,,,,,approve-lotto
2026-09-02-v2-t3,1295,0x5a6625a5fdf3bb11e15d46ad32ec18639ad88551e730627a4a10ac99eccfadb2,allowance,1788350760.824,,,,,0xc93d7721aa711097488ab33d332b33433efc44cfa2c752ee63d6782a6b3c03fa,65388,6000000,5991689964,ok
2026-09-02-v2-t3,1292,0x133fa04a9eb79458f33a081d1ded46d04d736fcc47921bcb866b8fc8d7444a8e,allowance,1788350761.864,,,,,0xa5e7c06a83dda5e1da7fa5dcac3c0dd57e8329373ebf5cd6151ce781dc5ccc4f,65388,6000000,5991689964,ok
2026-09-02-v2-t3,1297,0x582c5b0ebb0e301cc963dbd9084d775f7818a13795836d6007cb728c0cfeb449,allowance,1788350765.403,,,,,0xa001bd1924f0ddee22c1ed87bde28c52afbb4e4af590caeeab23927789e33e74,65388,6000000,10242881498,ok
2026-09-02-v2-t3,1296,0xd955af681eedf428cbd47ced037abc40825ca5bbe3935351c1842a2cd783d109,allowance,1788350766.406,,,,,0x62c7df1038810aedd212cd44d8eb41aa83d4d4c276fcecc625bc92e9b61b7604,65388,6000000,5719503491,ok
2026-09-02-v2-t3,1298,0x50216695544af296ad975a98790907cdf6fdce2eab903d09533c399c66c95dc4,allowance,1788350767.796,,,,,0xfbc719e1618b95d88070d2729f567022f41aba013767c81bf170bcbfea6735b6,65388,6000000,5719503491,ok
2026-09-02-v2-t3,1291,0x9986fa9f8fac4072ce6a3d724aa5cb47b0e3f9cc2fcae61eb937d6a34d97e470,allowance,1788350768.815,,,,,0x18c48de03b55d7d999a4b2ee0fe38c5c2271bf314845ea8fe7f9ebf66f25f370,65376,6000000,5719503491,ok
2026-09-02-v2-t3,1294,0x8e2bd09a6c29b4a73607ae75a556f79f7ea1b1af9d0ec17a94a96ed932de35b0,allowance,1788350769.778,,,,,0xbf0e99c58d61f06fcc1b943d3fef5ba4864ad7bbee04d4f46a508b136783d19d,65388,6000000,18759050612,ok
2026-09-02-v2-t3,1293,0xd2e8df040e4cd55d36558ea2ecd491fbcedb8a26ac006b0819bf5ff11696ed94,allowance,1788350770.729,,,,,0xeda6c2c6f8aa61ad607ea397a9e59df6bd0b5938892f769d76ff2848553a43a3,60576,6000000,5719503491,ok
2026-09-02-v2-t3,,,allowance,,0x053260ac63a82e408f061616de982977a684f6e2155cd79cca5a91fb4dc3a530,34299,6000000,5910934144,,,,,approve-lotto
2026-09-02-v2-t3,1303,0x7d455426cab5c1bba05e2bfeffeb0439a096464740d88ede9bfe7d015ad7ca7c,allowance,1788350867.662,,,,,0x6109d6a7221eee36b752c43d374b2384959915fcc3d84443edc35964b0ae080d,65388,6000000,12711842177,ok
2026-09-02-v2-t3,1299,0x97b1a210b4ea0597c6f9c351d7bdbbde44ec22f06aa37fabedb33ea1a18b0fa9,allowance,1788350868.626,,,,,0x397ab2aace72dac7587383484ee7e2ae8571760c847e24cebdfff037ce262e5e,65376,6000000,5910934144,ok
2026-09-02-v2-t3,1306,0xb6eac874db948f32337286d260fb5e139c1b1e0c099c9a6482848978ecfdc956,allowance,1788350869.982,,,,,0xb0dc1f9a9a01a94b81b4af4a0caaef5ec9286b942bf136c50e8d5d9003a5e375,65388,6000000,16222434629,ok
2026-09-02-v2-t3,1305,0x3e699c4b5bb62647f112f24a9baad462b50860d3cdfa4e564ff357b170f2754c,allowance,1788350870.954,,,,,0xa1014f5df111ff0eb929e059345f9adbbbb108b44c7a2fe35fcf8c1c751b2401,65388,6000000,5910934144,ok
2026-09-02-v2-t3,1301,0x1bf5421d75aa4de41577f43053a9a704b07c061a3e86c020de7edfee727d2865,allowance,1788350872.476,,,,,0xbc1f5bf0dc98ea59c14eff9b1da922c07fe82c3ab7760c4a71fb5d8616fc4430,65388,6000000,5910934144,ok
2026-09-02-v2-t3,1302,0x50004b97a87b0223d66ae89da4c6fb44a6d02ef4f3df1d9df855d0f5f78cb0d2,allowance,1788350873.414,,,,,0xa72e3550ada09d28a7029418a9f70a89646ddcb206cabd28f5b4a930b412aace,65376,6000000,5840704513,ok
2026-09-02-v2-t3,1304,0x21af54f248370899e8fd1d1163c222c0743859f172d52abd08ce677fe23c8efb,allowance,1788350874.388,,,,,0x36765b47a3b490d0369bdfc42a10fc5092a9274fe36c39b4456130a95d6b3ad7,65388,6000000,5840704513,ok
2026-09-02-v2-t3,1300,0xd8bba6cdc28ffec8fe204b68366fe942786b2402ce8ef4b905c02b0b4f1a4211,allowance,1788350875.347,,,,,0x58d44f2229e827d28bc15d2d07dea30e6ceee0d78ae2d4d005c808d3dc3a4bb5,60588,6000000,5840704513,ok
2026-09-02-v2-t3,,,allowance,,0x574baad81c0088d6203f0c6f11830f9d37cf7afcaef68bd33942a5e8461b16d1,34299,6000000,5849357909,,,,,approve-lotto
2026-09-02-v2-t3,1307,0x2f3cf50c23bff73bb5111f511d5963c82c780191e777219052a5ffe8f641d200,allowance,1788350960.431,,,,,0xce6510964cb63a060430fdc137a0486cbab9cc4b2800c7ee43c5584f1dd0c14c,65364,6000000,21729305899,ok
2026-09-02-v2-t3,1308,0x4dca4541ee8770f24747de1cdf04607d747e1874a8730dfb777be6aa1db97354,allowance,1788350961.782,,,,,0x5ea4d83a6734b08b30adf565a2222b3addc7aeaca413c460a84b3a674d5f8c1c,65388,6000000,5849357909,ok
2026-09-02-v2-t3,1313,0x7aa067f6e8a470bb666d5e0bda148276d7b7058f595d243ee7e5c01a99a5df2b,allowance,1788350963.106,,,,,0x5b0c88146ce693769701eb08dd70d107e315572f2ca120f662104efa1dd9bf56,65388,6000000,5849357909,ok
2026-09-02-v2-t3,1311,0xce547ff7f6ef1cf2f205bc4b0a519f634507cf5920cb5a29d4d9e4247b9a3dc2,allowance,1788350964.433,,,,,0xc9dc014e8d6e32218c982ea8de7b72287c00a3740ddf67f7e3fb1093a829e1ff,65388,6000000,7001412347,ok
2026-09-02-v2-t3,1309,0xa0bc43d1d4fd926eca8e3cc776837ef7f2d7b3f363fb72abec74490e159e0802,allowance,1788350965.821,,,,,0xa299c62f66a52a8998dce53de3c0d29c8834a5c05b4687deefe07603c21cbf30,65388,6000000,5849357909,ok
2026-09-02-v2-t3,1312,0xf383d8d4ac76909b67e4a49049cbea3d16022312aa3690d2e4924342be9077c7,allowance,1788350966.802,,,,,0xcc199e410944563abba6e199626d7c884465af0e3423943a00aba0860f6f98a1,65388,6000000,5849357909,ok
2026-09-02-v2-t3,1310,0x63a97050d8b8568f884b4ecfc654c5f6d12a78ef81f1d1b31418e03919f65545,allowance,1788350967.781,,,,,0x547a49b58df488b3ded6b18c6429b60cbca7f795e99a63d071b5d98f335ef5ad,65388,6000000,5849357909,ok
2026-09-02-v2-t3,1314,0x1d9a68840408a2141833e6deb4110b4f1530dbce55d447b441625857074d7504,allowance,1788350968.755,,,,,0xc35afed384bab8eafa45a48808eea23f5ae19ad838120196f14f40b9faf402d1,60588,6000000,5849357909,ok
2026-09-02-v2-t3,,,allowance,,0x68c28242b06bdbc3d4a3f45b60b52e44e34adf190f071e1a460c20e6c220e562,34299,6000000,6029013906,,,,,approve-lotto
2026-09-02-v2-t3,1318,0xcf849b1279e65489683598360904f8c8d8e9436391f3840a81aab0bb1c1d516b,allowance,1788351041.763,,,,,0x47db706684898fe90e5bc5b75d252491a11ebfd58ed7a5a657bb0fac110d8d41,65388,6000000,6040081780,ok
2026-09-02-v2-t3,1320,0x8ac732ceafde158c94568bdd4eba67a0a47da0f3463ad3467f6740c548bf19fe,allowance,1788351043.099,,,,,0xb80fd426df0dc70caa540776c57352e8d51961f9032cc90126e2f02c3ae0a7a3,65388,6000000,6040081780,ok
2026-09-02-v2-t3,1315,0xedd01ab120b94ef6a4dbd5329713fd2c34cb4f46a70ce0ffc2c35ede5db03682,allowance,1788351044.415,,,,,0x7162a5a8050b63e892129f8784ae30228f11e7083de626f121d927fe0b941db2,65376,6000000,9857014819,ok
2026-09-02-v2-t3,1319,0x297b162add7294cca22f24c235b2b6a58969ecda7c1fb1e4788c02da64c3b1b0,allowance,1788351045.764,,,,,0xd8dbe3e302386b228fbbc0757997fbfdb6348df276cfa0a7a783ecec9b7af39e,65388,6000000,6040081780,ok
2026-09-02-v2-t3,1316,0x15fee6f9683659655fe916c319e8d04fed4fa18dba1c6d7c8c9c4d0b0d0bbd82,allowance,1788351047.309,,,,,0x58057a7a06a3c6b2246fc3d4a6e4183b4ce63ff18c0398f8419417853ea26ce0,65388,6000000,6040081780,ok
2026-09-02-v2-t3,1317,0x53bcd8200cc2499370af13ddf0018958a034659da58f8fb01bf93308efe89ca0,allowance,1788351048.607,,,,,0x7d2578ea64a4be28ceb076604b2014935fe50be17cd5fe7bb85350f360ce4368,65388,6000000,9301236694,ok
2026-09-02-v2-t3,1322,0x26ea4530a2498f3c51f0f62ec42ebd2338edee57262839e5b63898183906c6b8,allowance,1788351049.626,,,,,0x04ed1291e6db3422b25ba52eca72c5938b9e939fc891ba5ea31a1d149afc8098,65388,6000000,6040081780,ok
2026-09-02-v2-t3,1321,0x4005b7be5b09f2960dc78b9b57539ec7017ad6dd3c6212e34f776bb2c4271651,allowance,1788351050.573,,,,,0xd11cfa237ce1170c8bf10b593bed4b860ba85e1d5439199b27d43aa67f294293,60588,6000000,6040081780,ok
